"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","tangjp"
"Cmdline:","dstat -cdlmnpsy --output ccache1.csv",,,,"Date:","24 Mar 2014 16:40:25 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
15.924,1.019,82.930,0.0,0.0,0.127,0.0,0.0,2.050,3.850,3.840,1822138368.0,55844864.0,6293569536.0,195706880.0,0.0,0.0,1.0,0.0,3.0,3407872.0,8584425472.0,1139.0,3174.0,
12.657,0.0,87.343,0.0,0.0,0.0,0.0,0.0,2.050,3.850,3.840,1822113792.0,55844864.0,6293696512.0,195604480.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,594.0,296.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1.970,3.800,3.830,1822113792.0,55844864.0,6293696512.0,195604480.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,493.0,177.0,
15.144,0.125,84.731,0.0,0.0,0.0,0.0,0.0,1.970,3.800,3.830,1822113792.0,55844864.0,6293696512.0,195604480.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,524.0,434.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,73728.0,1.970,3.800,3.830,1822113792.0,55853056.0,6293688320.0,195604480.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,572.0,127.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.970,3.800,3.830,1822232576.0,55853056.0,6293696512.0,195477504.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,533.0,113.0,
14.250,0.250,85.375,0.0,0.0,0.125,0.0,0.0,1.970,3.800,3.830,1829842944.0,55853056.0,6293704704.0,187858944.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,576.0,227.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.890,3.760,3.810,1830105088.0,55853056.0,6293704704.0,187596800.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,385.0,321.0,
14.806,0.502,84.693,0.0,0.0,0.0,0.0,0.0,1.890,3.760,3.810,1830105088.0,55853056.0,6293704704.0,187596800.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,649.0,552.0,
12.531,0.0,87.469,0.0,0.0,0.0,0.0,98304.0,1.890,3.760,3.810,1830088704.0,55861248.0,6293704704.0,187604992.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,587.0,123.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.890,3.760,3.810,1830088704.0,55861248.0,6293704704.0,187604992.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,560.0,123.0,
13.767,0.0,86.233,0.0,0.0,0.0,0.0,0.0,1.890,3.760,3.810,1830240256.0,55861248.0,6293704704.0,187453440.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,626.0,231.0,
12.531,0.0,87.469,0.0,0.0,0.0,0.0,0.0,1.820,3.710,3.800,1830240256.0,55861248.0,6293704704.0,187453440.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,555.0,109.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1.820,3.710,3.800,1830240256.0,55861248.0,6293704704.0,187453440.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,551.0,103.0,
12.500,0.0,87.375,0.0,0.0,0.125,0.0,53248.0,1.820,3.710,3.800,1830199296.0,55869440.0,6293704704.0,187486208.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,568.0,133.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.820,3.710,3.800,1830199296.0,55869440.0,6293704704.0,187486208.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,474.0,155.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.820,3.710,3.800,1830191104.0,55869440.0,6293704704.0,187494400.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,531.0,141.0,
14.680,0.125,85.194,0.0,0.0,0.0,0.0,0.0,1.760,3.670,3.780,1830187008.0,55869440.0,6293708800.0,187494400.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,403.0,174.0,
12.657,0.125,87.218,0.0,0.0,0.0,0.0,0.0,1.760,3.670,3.780,1830313984.0,55869440.0,6293708800.0,187367424.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,644.0,869.0,
12.531,0.0,87.469,0.0,0.0,0.0,0.0,20480.0,1.760,3.670,3.780,1830313984.0,55877632.0,6293700608.0,187367424.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,591.0,228.0,
14.539,1.517,81.795,2.149,0.0,0.0,110592.0,0.0,1.760,3.670,3.780,1830305792.0,55894016.0,6293692416.0,187367424.0,0.0,0.0,1.0,0.0,7.0,3407872.0,8584425472.0,754.0,783.0,
12.406,0.0,87.594,0.0,0.0,0.0,0.0,0.0,1.760,3.670,3.780,1830297600.0,55894016.0,6293757952.0,187310080.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,439.0,375.0,
12.500,0.125,87.250,0.0,0.0,0.125,0.0,0.0,1.690,3.620,3.770,1830330368.0,55894016.0,6293803008.0,187232256.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,527.0,456.0,
14.250,0.0,85.750,0.0,0.0,0.0,0.0,0.0,1.690,3.620,3.770,1830453248.0,55894016.0,6293807104.0,187105280.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,607.0,436.0,
12.531,0.0,87.469,0.0,0.0,0.0,0.0,36864.0,1.690,3.620,3.770,1830576128.0,55902208.0,6293803008.0,186978304.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,577.0,191.0,
12.609,0.125,87.266,0.0,0.0,0.0,0.0,0.0,1.690,3.620,3.770,1830699008.0,55902208.0,6293807104.0,186851328.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,594.0,296.0,
14.628,0.0,85.372,0.0,0.0,0.0,0.0,0.0,1.690,3.620,3.770,1831456768.0,55902208.0,6293811200.0,186089472.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,681.0,411.0,
12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,1.640,3.580,3.750,1831456768.0,55902208.0,6293811200.0,186089472.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,374.0,183.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.640,3.580,3.750,1831583744.0,55902208.0,6293811200.0,185962496.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,491.0,310.0,
14.070,0.126,85.804,0.0,0.0,0.0,0.0,36864.0,1.640,3.580,3.750,1831575552.0,55910400.0,6293811200.0,185962496.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,608.0,590.0,
12.609,0.125,87.266,0.0,0.0,0.0,0.0,0.0,1.640,3.580,3.750,1831575552.0,55910400.0,6293811200.0,185962496.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,332.0,160.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.640,3.580,3.750,1831575552.0,55910400.0,6293811200.0,185962496.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,314.0,123.0,
14.143,0.0,85.857,0.0,0.0,0.0,0.0,0.0,1.590,3.540,3.740,1839575040.0,55910400.0,6293811200.0,177963008.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,388.0,192.0,
13.945,0.0,86.055,0.0,0.0,0.0,0.0,0.0,1.590,3.540,3.740,1839702016.0,55910400.0,6293811200.0,177836032.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,378.0,536.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,327680.0,1.590,3.540,3.740,1839702016.0,55918592.0,6293803008.0,177836032.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,329.0,121.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1.590,3.540,3.740,1839702016.0,55918592.0,6293803008.0,177836032.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,313.0,123.0,
6.667,0.133,93.200,0.0,0.0,0.0,0.0,0.0,1.590,3.540,3.740,1839685632.0,55918592.0,6293811200.0,177844224.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,175.0,124.0,
12.091,0.0,87.909,0.0,0.0,0.0,0.0,0.0,1.540,3.490,3.720,1839677440.0,55918592.0,6293819392.0,177844224.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,313.0,163.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1.540,3.490,3.720,1839677440.0,55918592.0,6293819392.0,177844224.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,323.0,224.0,
12.531,0.0,87.469,0.0,0.0,0.0,0.0,45056.0,1.540,3.490,3.720,1839796224.0,55926784.0,6293819392.0,177717248.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,320.0,136.0,
12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,1.540,3.490,3.720,1839796224.0,55926784.0,6293819392.0,177717248.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,317.0,128.0,
14.843,0.377,84.780,0.0,0.0,0.0,0.0,0.0,1.540,3.490,3.720,1839640576.0,55926784.0,6293815296.0,177876992.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,414.0,226.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1.500,3.450,3.710,1839640576.0,55926784.0,6293815296.0,177876992.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,305.0,103.0,
12.531,0.125,87.343,0.0,0.0,0.0,0.0,0.0,1.500,3.450,3.710,1839632384.0,55926784.0,6293823488.0,177876992.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,405.0,572.0,
17.107,0.503,82.264,0.0,0.0,0.126,0.0,90112.0,1.500,3.450,3.710,1839751168.0,55934976.0,6293823488.0,177750016.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,758.0,1350.0,
15.637,0.631,83.733,0.0,0.0,0.0,0.0,0.0,1.500,3.450,3.710,1839792128.0,55934976.0,6297116672.0,174415872.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,554.0,470.0,
12.422,0.0,87.578,0.0,0.0,0.0,0.0,0.0,1.500,3.450,3.710,1839919104.0,55934976.0,6297116672.0,174288896.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,363.0,318.0,
24.747,0.631,74.621,0.0,0.0,0.0,0.0,0.0,1.460,3.410,3.690,1840046080.0,55934976.0,6297116672.0,174161920.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,1069.0,1085.0,
12.657,0.627,86.717,0.0,0.0,0.0,0.0,0.0,1.460,3.410,3.690,1840119808.0,55934976.0,6300217344.0,170987520.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,674.0,435.0,
11.905,0.752,86.717,0.125,0.0,0.501,0.0,7774208.0,1.460,3.410,3.690,1840201728.0,55943168.0,6307237888.0,163876864.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,975.0,1947.0,
15.684,1.255,83.061,0.0,0.0,0.0,0.0,24576.0,1.460,3.410,3.690,1845657600.0,55943168.0,6324273152.0,141385728.0,0.0,0.0,1.0,0.0,0.0,3432448.0,8584400896.0,2573.0,535.0,
13.910,2.256,83.584,0.0,0.0,0.251,0.0,233472.0,1.460,3.410,3.690,1849864192.0,55934976.0,6304448512.0,157011968.0,0.0,0.0,1.0,0.0,21.0,3665920.0,8584167424.0,5185.0,1218.0,
20.786,5.070,74.018,0.0,0.0,0.127,0.0,442368.0,1.500,3.390,3.680,1915322368.0,55902208.0,6224506880.0,171528192.0,0.0,0.0,3.0,0.0,5.0,4108288.0,8583725056.0,2244.0,1503.0,
38.706,2.157,59.137,0.0,0.0,0.0,0.0,0.0,1.500,3.390,3.680,1952350208.0,55902208.0,6222635008.0,136372224.0,0.0,0.0,5.0,0.0,1.0,4108288.0,8583725056.0,1729.0,1029.0,
39.021,1.255,59.598,0.0,0.0,0.125,0.0,344064.0,1.500,3.390,3.680,2020048896.0,54259712.0,6152531968.0,140419072.0,0.0,0.0,1.0,0.0,0.0,4374528.0,8583458816.0,1353.0,1040.0,
16.577,17.385,65.903,0.0,0.0,0.135,0.0,438272.0,1.500,3.390,3.680,2150289408.0,44290048.0,6032334848.0,140345344.0,0.0,0.0,1.0,0.0,0.0,4812800.0,8583020544.0,1302.0,1201.0,
32.221,13.479,54.172,0.0,0.0,0.128,0.0,503808.0,1.500,3.390,3.680,2323320832.0,44003328.0,5850361856.0,149573632.0,0.0,0.0,8.0,0.0,0.0,5316608.0,8582516736.0,6777.0,930.0,
38.039,1.176,60.654,0.0,0.0,0.131,0.0,0.0,1.860,3.430,3.690,2352721920.0,44003328.0,5829906432.0,140627968.0,0.0,0.0,1.0,0.0,0.0,5316608.0,8582516736.0,1831.0,1530.0,
42.619,8.601,48.780,0.0,0.0,0.0,0.0,0.0,1.860,3.430,3.690,2428469248.0,42639360.0,5748371456.0,147779584.0,0.0,0.0,2.0,0.0,0.0,5316608.0,8582516736.0,4986.0,1335.0,
35.480,0.631,59.343,4.545,0.0,0.0,4096.0,56602624.0,1.860,3.430,3.690,2429620224.0,42651648.0,5748371456.0,146616320.0,0.0,0.0,3.0,0.0,0.0,5316608.0,8582516736.0,1386.0,455.0,
26.052,5.292,68.657,0.0,0.0,0.0,0.0,32124928.0,1.860,3.430,3.690,2508378112.0,42569728.0,5710778368.0,105533440.0,0.0,0.0,11.0,0.0,0.0,5316608.0,8582516736.0,1169.0,492.0,
89.106,4.190,6.704,0.0,0.0,0.0,0.0,0.0,1.860,3.430,3.690,2558820352.0,42520576.0,5625372672.0,140546048.0,0.0,0.0,8.0,0.0,0.0,5316608.0,8582516736.0,5508.0,997.0,
28.680,1.015,70.305,0.0,0.0,0.0,0.0,0.0,1.870,3.410,3.690,2572406784.0,42520576.0,5625372672.0,126959616.0,0.0,0.0,2.0,0.0,0.0,5316608.0,8582516736.0,1252.0,1330.0,
19.718,0.256,80.026,0.0,0.0,0.0,0.0,0.0,1.870,3.410,3.690,2572656640.0,42520576.0,5625376768.0,126705664.0,0.0,0.0,8.0,0.0,0.0,5316608.0,8582516736.0,833.0,627.0,
18.294,49.931,31.774,0.0,0.0,0.0,0.0,49152.0,1.870,3.410,3.690,2639331328.0,42520576.0,5547638784.0,137768960.0,0.0,0.0,8.0,1.0,0.0,5316608.0,8582516736.0,5769.0,440.0,
69.609,2.522,27.869,0.0,0.0,0.0,0.0,102400.0,1.870,3.410,3.690,2699558912.0,42520576.0,5482283008.0,142897152.0,0.0,0.0,9.0,0.0,0.0,5316608.0,8582516736.0,4041.0,531.0,
33.333,2.972,62.532,0.904,0.0,0.258,8192.0,0.0,1.870,3.410,3.690,2715779072.0,42524672.0,5454295040.0,154660864.0,0.0,0.0,7.0,0.0,2.0,5316608.0,8582516736.0,2295.0,4058.0,
27.108,0.908,71.595,0.389,0.0,0.0,217088.0,0.0,1.800,3.370,3.670,2754842624.0,42663936.0,5426847744.0,142905344.0,0.0,0.0,1.0,0.0,0.0,5316608.0,8582516736.0,1516.0,1659.0,
42.675,6.624,50.701,0.0,0.0,0.0,0.0,0.0,1.800,3.370,3.670,2860462080.0,42659840.0,5317443584.0,146694144.0,0.0,0.0,8.0,0.0,1.0,5316608.0,8582516736.0,9879.0,1022.0,
64.442,1.540,34.018,0.0,0.0,0.0,0.0,0.0,1.800,3.370,3.670,2889498624.0,42651648.0,5293473792.0,141635584.0,0.0,0.0,1.0,0.0,0.0,5316608.0,8582516736.0,1827.0,604.0,
25.478,2.548,71.210,0.510,0.0,0.255,0.0,86016.0,1.800,3.370,3.670,2877063168.0,42659840.0,5292736512.0,154800128.0,0.0,0.0,1.0,0.0,0.0,5316608.0,8582516736.0,2424.0,4959.0,
22.449,0.893,76.658,0.0,0.0,0.0,0.0,0.0,1.800,3.370,3.670,2885300224.0,42659840.0,5292736512.0,146563072.0,0.0,0.0,2.0,0.0,0.0,5316608.0,8582516736.0,1008.0,742.0,
10.371,3.713,84.891,0.768,0.0,0.256,49152.0,0.0,2.140,3.410,3.680,1842196480.0,42668032.0,5298126848.0,1184268288.0,0.0,0.0,1.0,1.0,4.0,5316608.0,8582516736.0,1613.0,4266.0,
3.522,3.270,89.057,3.648,0.0,0.503,958464.0,0.0,2.140,3.410,3.680,1840828416.0,42754048.0,5300875264.0,1182801920.0,0.0,0.0,1.0,0.0,4.0,5316608.0,8582516736.0,1828.0,6951.0,
9.159,0.627,90.213,0.0,0.0,0.0,20480.0,0.0,2.140,3.410,3.680,1834123264.0,42754048.0,5304389632.0,1185992704.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,613.0,632.0,
9.762,0.375,89.737,0.125,0.0,0.0,0.0,843776.0,2.140,3.410,3.680,1833549824.0,42762240.0,5309263872.0,1181683712.0,0.0,0.0,1.0,0.0,1.0,5316608.0,8582516736.0,643.0,687.0,
12.516,0.501,86.733,0.250,0.0,0.0,2736128.0,0.0,2.140,3.410,3.680,1833672704.0,42762240.0,5314093056.0,1176731648.0,0.0,0.0,1.0,0.0,0.0,5316608.0,8582516736.0,725.0,398.0,
12.406,0.0,87.594,0.0,0.0,0.0,0.0,0.0,2.050,3.370,3.670,1833545728.0,42762240.0,5318156288.0,1172795392.0,0.0,0.0,1.0,0.0,0.0,5316608.0,8582516736.0,557.0,112.0,
9.125,1.625,86.875,2.125,0.0,0.250,598016.0,13901824.0,2.050,3.370,3.670,810864640.0,42762240.0,5321318400.0,2192314368.0,0.0,0.0,1.0,0.0,5.0,5316608.0,8582516736.0,798.0,1563.0,
8.260,1.126,84.606,6.008,0.0,0.0,7524352.0,0.0,2.050,3.370,3.670,836214784.0,42803200.0,5335281664.0,2152960000.0,0.0,0.0,0.0,1.0,21.0,5316608.0,8582516736.0,1237.0,2423.0,
19.241,6.076,73.418,1.013,0.0,0.253,389120.0,118784.0,2.050,3.370,3.670,868118528.0,42811392.0,5335994368.0,2120335360.0,0.0,0.0,8.0,0.0,0.0,5316608.0,8582516736.0,1735.0,1683.0,
12.484,11.969,75.418,0.0,0.0,0.129,135168.0,0.0,2.050,3.370,3.670,889405440.0,42811392.0,5339287552.0,2095755264.0,0.0,0.0,1.0,0.0,0.0,5316608.0,8582516736.0,1653.0,1494.0,
12.0,0.625,87.375,0.0,0.0,0.0,0.0,0.0,1.880,3.310,3.650,889569280.0,42811392.0,5347631104.0,2087247872.0,0.0,0.0,1.0,0.0,0.0,5316608.0,8582516736.0,559.0,186.0,
4.391,2.760,92.848,0.0,0.0,0.0,0.0,0.0,1.880,3.310,3.650,808099840.0,42811392.0,5343666176.0,2172682240.0,0.0,0.0,0.0,0.0,4.0,5316608.0,8582516736.0,395.0,1041.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.880,3.310,3.650,808026112.0,42811392.0,5343666176.0,2172755968.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,40.0,71.0,
0.0,0.0,99.875,0.125,0.0,0.0,0.0,86016.0,1.880,3.310,3.650,807903232.0,42823680.0,5343617024.0,2172915712.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,49.0,86.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,1.880,3.310,3.650,807686144.0,42823680.0,5343698944.0,2173050880.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,58.0,147.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.810,3.280,3.640,807686144.0,42823680.0,5343698944.0,2173050880.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,43.0,80.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.810,3.280,3.640,807686144.0,42823680.0,5343698944.0,2173050880.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,43.0,91.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1.810,3.280,3.640,807673856.0,42823680.0,5343703040.0,2173059072.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,44.0,103.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,20480.0,1.810,3.280,3.640,807665664.0,42831872.0,5343694848.0,2173067264.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,57.0,108.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.810,3.280,3.640,807665664.0,42831872.0,5343694848.0,2173067264.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,43.0,80.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.670,3.220,3.620,807538688.0,42831872.0,5343694848.0,2173194240.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,40.0,70.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.670,3.220,3.620,807534592.0,42831872.0,5343698944.0,2173194240.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,34.0,66.0,
0.125,0.125,99.250,0.500,0.0,0.0,0.0,5578752.0,1.670,3.220,3.620,807526400.0,42835968.0,5343703040.0,2173194240.0,0.0,0.0,0.0,1.0,0.0,5316608.0,8582516736.0,73.0,79.0,
0.0,0.0,100.501,-0.501,0.0,0.0,4096.0,1187840.0,1.670,3.220,3.620,807526400.0,42844160.0,5343694848.0,2173194240.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,56.0,97.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.670,3.220,3.620,807510016.0,42844160.0,5343711232.0,2173194240.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,48.0,103.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,1.530,3.170,3.600,807510016.0,42844160.0,5343711232.0,2173194240.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,34.0,62.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.530,3.170,3.600,807342080.0,42844160.0,5343715328.0,2173358080.0,0.0,0.0,0.0,0.0,1.0,5316608.0,8582516736.0,70.0,186.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.530,3.170,3.600,807342080.0,42844160.0,5343715328.0,2173358080.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,40.0,74.0,
0.125,0.250,97.622,1.877,0.0,0.125,4096.0,19320832.0,1.530,3.170,3.600,807464960.0,42856448.0,5343707136.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,304.0,102.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.530,3.170,3.600,807464960.0,42856448.0,5343707136.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,34.0,63.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.410,3.120,3.580,807452672.0,42856448.0,5343719424.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,41.0,73.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1.410,3.120,3.580,807452672.0,42856448.0,5343719424.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,58.0,146.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.410,3.120,3.580,807452672.0,42856448.0,5343719424.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,39.0,68.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,98304.0,1.410,3.120,3.580,807440384.0,42864640.0,5343723520.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,43.0,76.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.410,3.120,3.580,807440384.0,42864640.0,5343723520.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,42.0,87.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.410,3.120,3.580,807440384.0,42864640.0,5343723520.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,42.0,76.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1.300,3.060,3.560,807440384.0,42864640.0,5343723520.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,40.0,74.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.300,3.060,3.560,807440384.0,42864640.0,5343723520.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,33.0,62.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.300,3.060,3.560,807440384.0,42864640.0,5343723520.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,47.0,84.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,20480.0,1.300,3.060,3.560,807440384.0,42872832.0,5343715328.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,54.0,98.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.300,3.060,3.560,807428096.0,42872832.0,5343727616.0,2173231104.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,40.0,72.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.190,3.010,3.540,807415808.0,42872832.0,5343739904.0,2173231104.0,0.0,0.0,0.0,0.0,1.0,5316608.0,8582516736.0,53.0,120.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1.190,3.010,3.540,807542784.0,42872832.0,5343739904.0,2173104128.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,57.0,141.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.190,3.010,3.540,807542784.0,42872832.0,5343739904.0,2173104128.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,52.0,96.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,20480.0,1.190,3.010,3.540,807534592.0,42881024.0,5343739904.0,2173104128.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,49.0,103.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,1.190,3.010,3.540,807534592.0,42881024.0,5343739904.0,2173104128.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,36.0,64.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,1.100,2.960,3.520,807534592.0,42881024.0,5343739904.0,2173104128.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,40.0,74.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,1.100,2.960,3.520,807534592.0,42881024.0,5343739904.0,2173104128.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,54.0,106.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,102400.0,1.100,2.960,3.520,807534592.0,42881024.0,5343739904.0,2173104128.0,0.0,0.0,0.0,0.0,0.0,5316608.0,8582516736.0,50.0,96.0,
